LONG,LAT,IGNORE4,NAME,PHONE,AVAILABILITY,NOTES,STATE,REGION,AREA
-120.81,40.348,ROXI,Roxie Peconom,530.257.4188/530.257.2151,,Tent only,CA,SW,Susanville
-124.122,41.854,RUBY,Ruby Van Devander Co Park,707.464.7230,,,CA,NE,Crescent City
-109.31,31.78,RUCL,Rucker Lake,,,,CA,,
-120.933,38.964,RUCK,Rucky A Chucky - Auburn State Rec Area,530.885.4527,,primitive - 2.5 mile dirt road - unknown facilities,CA,,
-120.967,39.738,RUNN,Running Deer,530.534.6500/530.283.2050,mid jun-late aug,,CA,N,La Porte
-122.897,40.819,RUSH,Rush Creek,530.275.1587/530.226.2500,,,CA,N,Weaverville
-123.779,39.331,RUSS,Russian Gulch State Park,707.937.5804,mid may-late dec,,CA,NE,Mendocino
-123.393,40.326,RUTH,Ruth Lake - Ruth Lake,707.574.6196,,,CA,SE,Mad River
-116.155,33.983,RYAN,Ryan - Joshua Tree National Park,760.367.5500,,,CA,,
-118.606,37.22,SABR,Sabrina,760.873.2500/760.873.2400,mid may-mid sep,,CA,SW,Bishop
-122.712,39.308,SADD,Saddle Camp Loop,530.934.1250/530.934.3316,,,CA,SW,Stonyford
-117.825,34.677,SADU,Saddleback Butte State Park,661 942.0662,all year,,CA,E,Lancaster
-119.271,37.965,SADB,Saddlebag Lake,760.647.3045/760.873.2400,,,CA,W,Lee Vining
-118.413,37.13,SAGF,Sage Flat,760.873.2500/760.873.2400,,,CA,W,Big Pine
-120.257,39.435,SAGC,Sagehen Creek,530.587.3558/530.265.4531,,,CA,NW,Truckee
-118.861,37.866,SAGE,Sagehen Meadows,760.647.3045/760.873.2400,,,CA,SE,Lee Vining
-120.614,39.626,SALM,Salmon Creek,530.288.3231/530.265.4531,early jun-mid oct,,CA,N,Sierra City
-123.324,38.569,SALT,Salt Point State Park,707.847.3221,all year,,CA,NW,Jenner
-124.218,40.769,SAMO,Samoa Boat Ramp County RV Park,,,RV only,CA,SW,Eureka
-119.155,37.335,SAMP,Sample Meadow,559.855.5355/559.297.0706,,,CA,N,Lakeshore
-122.739,38.024,SAMU,Samuel Taylor State Park,415.488.9897,mid may-late dec,,CA,W,Lagunitas
-120.515,34.803,SANA,San Antonio Military - Vandenberg AFB,805.606.8579,,military only - do not use our lat/lon - contact them for directions and info,CA,N,Lompoc
-117.602,33.407,SANC,San Clemente State Beach,949.492.3156,all year,,CA,SE,San Clemente
-117.284,33.022,SANE,San Elijo State Beach,760.753.5091,all year,,CA,W,Cardiff
-116.867,34.174,SANG,San Gorgonio,909.382.2790/909.382.2600,early may-late sep,,CA,E,Angelus Oaks
-121.153,36.207,SANR,San Lorenzo,831.755.4895,,,CA,W,King City
-121.062,37.084,SANL,San Luis Creek - San Luis Reservoir,209.826.1197,all year,,CA,,Gustine
-117.585,33.407,SANO,San Mateo  - San Onofre State Beach,949.492.4872,all year,,CA,SE,San Clemente
-122.294,37.277,SANM,San Mateo Memorial County Park,650.879.0238,all year,,CA,E,Pescadero
-117.572,33.38,SANO,San Onofre Beach Military,760.763.7263,,military only - do not use our lat/lon - contact them for directions and info,CA,SE,San Clemente
-121.121,35.583,SANS,San Simeon State Park,805.927.2020,mid may-late dec,,CA,NW,Cambria
-122.064,37.237,SANB,Sanborn - Skyline County Park,,,,CA,W,Los Gatos
-120.155,38.184,SANF,Sand Bar Flat,209.586.3234/209.533.3671,,,CA,N,Mi-Wuk
-119.788,38.404,SAN1,Sand Flat,209.795.1381/209.533.3671,,,CA,SE,Kyburz
-120.325,38.763,SAN2,Sand Flat,530.644.2324/530.622.5061,mid may-mid sep,,CA,E,Placerville
-120.08,38.411,SAN3,Sand Flat,209.965.3434/209.533.3671,,,CA,,
-121.694,38.149,SANP,Sandy Beach County Park,707.374.2097,,,CA,S,Rio Vista
-118.538,35.581,SAN4,Sandy Flat,760.379.5646/559.784.1500,all year,,CA,SW,Lake Isabella
-121.998,36.973,SACP,Santa Cruz Port District,831.475.3279,,,CA,E,Santa Cruz
-120.493,35.324,SANT,Santa Margarita Lake Regional Park,805.788.2397,,,CA,SE,Santa Margarita
-120.445,34.941,SANT,Santa Maria Fairpark,805.925.8824,,RV Parking,CA,,Santa Maria
-117.006,32.845,SANK,Santee Lakes Regional Park,,,,CA,W,Santee
-123.052,41.788,SARA,Sarah Totten,530.493.2243/530.842.6131,mid may-mid oct,,CA,E,Happy Camp
-120.615,39.62,SARD,Sardine,530.288.3231/530.265.4531,early jun-mid oct,,CA,N,Sierra City
-118.572,34.701,SAWM,Sawmill,661.296.9710/626.574.1613,,,CA,W,Lake Hughes
-119.017,36.97,SAWF,Sawmill Flat,559.855.5355/559.297.0706,,,CA,SE,Lakeshore
-118.676,37.769,SAWS,Sawmill Meadows,760.647.3045/760.873.2400,,,CA,SE,Lee Vining
-121.617,41.592,SCHO,Schonichin Springs,530.667.2246/530.233.5811,mid jul-mid oct,,CA,W,Tionesta
-121.121,39.418,SCHL,Schoolhouse,530.288.3231/530.265.4531,,,CA,SW,Camptonville
-123.309,40.366,SCOF,Scott Flat,530.628.5227/530.226.2500,,,CA,E,Bridgeville
-122.698,41.275,SCOT,Scott Mountain,530.623.2121/530.226.2500,,,CA,,
-118.085,33.75,SEAB,Seabreeze at Seal Beach Military,562.626.7106,,voted best - military only - do not use our lat/lon - contact them for directions and info,CA,NE,Seal Beach
-121.919,36.974,SEAC,Seacliff State Beach,831 685.6442,all year,,CA,W,Aptos
-119.841,35.132,SELB,Selby,,,,CA,NW,New Cuyama
-118.673,36.792,SENT,Sentinel - Sequoia and Kings Canyon National Park,559.565.3341,,,CA,NW,Cedar Grove
-116.915,34.263,SERR,Serrano,909.382.2790/909.382.2600,all year,,CA,N,Big Bear Lake
-123.069,41.203,SHAD,Shadow Creek,530.468.5351/530.842.6131,,,CA,NE,Cecilville
-121.981,41.711,SHAF,Shafter,530.398.4391/530.842.6131,,RR near,CA,S,Macdoel
-118.67,36.249,SHAK,Shake Camp - State Forest,,,,CA,NE,Springville
-121.269,37.854,SHAR,Sharpe RV Military,209.639.1016,,closing 9/2013 - military only - do not use our lat/lon - contact them for directions and info,CA,S,French Camp
-122.433,40.713,SHAS,Shasta (OHV),530.275.1587/530.226.2500,,,CA,N,Redding
-118.679,36.792,SHEP,Sheep Creek - Kings Canyon National Park,559.565.3341,,,CA,W,Cedar Grove
-123.06,40.47,SHEI,Sheill Gulch,530.628.5227/530.226.2500,,,CA,NW,Platina
-118.936,37.63,SHER,Sherwin Creek,760.924.5500/760.873.2400,early may-late aug,,CA,SE,Mammoth Lakes
-120.786,39.144,SHIR,Shirttail,530.367.2224/530.265.4531,mid may-late sep,,CA,N,Foresthill
-116.313,35.912,SHOS,Shoshone - Tecopa - Dispersed,,,dispersed - no facil - open desert,CA,SW,Shoshone
-120.558,39.631,SIER,Sierra,530.288.3231/530.265.4531,early jun-mid oct,,CA,NE,Sierra City
-120.549,38.726,SIER,Sierra  - Sly Park Recreation Area,530.644.2545,,,CA,SE,Pollock Pines
-117.668,35.652,SIER,Sierra Vista RV Park - China Lake,760.939.3440,all year,,CA,N,Ridgecrest
-121.163,40.5,SILB,Silver Bowl,530.258.2141/530.257.2151,,,CA,NW,Westwood
-119.786,38.588,SIL1,Silver Creek-Hwy 4,775.882.2766/775.331.6444,mid jun-late aug,,CA,S,Markleeville
-120.201,39.223,SIL2,Silver Creek-Truckee,530.587.3558/530.265.4531,mid may-late sep,,CA,NW,Tahoe City
-120.207,38.699,SILF,Silver Fork,530.644.2324/530.622.5061,mid may-mid sep,,CA,NE,Pioneer
-120.121,38.672,SIL3,Silver Lake,209.295.4251/530.622.5061,,,CA,E,Eldorado
-121.135,39.959,SILV,Silver Lake (Family ),530.283.0555/530.283.2050,,,CA,W,Quincey
-119.126,37.783,SIL4,Silver Lake - June Lake,760.647.3045/760.873.2400,early may-mid nov,,CA,W,June Lake
-117.143,32.636,SILS,Silver Strand State Beach,619.435.5184,all year,Rv camping only - no facilities,CA,SE,Coronado
-119.986,38.481,SILL,Silver Valley,209.795.1381/209.533.3671,,,CA,NE,Arnold
-120.017,38.481,SILT,Silvertip,209.795.1381/209.533.3671,,,CA,NE,Bear Valley
-117.335,34.281,SIL5,Silverwood Lake State Rec Area,760.389.2281,all year,,CA,S,Hesperia
-122.359,41.062,SIMS,Sims Flat,530.926.4511/530.226.2500,,,CA,SW,Dunsmuir
-120.79,39.318,SKIL,Skillman,530.478.0248,mid may-mid sep,horse camp,CA,E,Nevada City
-122.246,38.276,SKYL,Skyline Wilderness County Park,707.252.0481,,,CA,SE,Napa
-115.464,33.257,SLAB,Slab City,,all year,winter RV community - no time limit - free - very informal,CA,E,Niland
-123.502,40.668,SLID,Slide Creek,,,,CA,NW,Hyampom
-121.117,39.584,SLYC,Sly Creek,,mid may-mid sep,,CA,SW,La Porte
-120.57,38.725,SLYR,Sly Park,530.295.6810,,8 campgrounds - ungrouped,CA,,Pollock Pines
-119.512,37.152,SMAL,Smalley Cove,559.877.2218,,,CA,N,Auberry
-120.626,39.668,SNAG,Snag Lake,530.288.3231/530.265.4531,,,CA,W,Calpine
-121.015,39.975,SNAK,Snake Lake (Family ),530.283.0555/530.283.2050,,,CA,NW,Quincy
-119.389,37.381,SOD1,Soda Springs,559.877.2218/559.297.0706,,,CA,NE,North Fork
-119.077,37.653,SOD2,Soda Springs,760.924.5500/760.873.2400,,,CA,W,Mammoth Lakes
-121.586,40.088,SOD3,Soda Springs,,,,CA,N,Forest Ranch
-121.273,40.213,SOLD,Soldier Meadows,530.258.2141/530.257.2151,,,CA,S,Chester
-122.699,38.425,SONF,Sonoma County Fairgrounds RV Park,707.293.8410,,,CA,SE,Santa Rosa
-119.476,38.364,SONB,Sonora Bridge,760.932.7070/775.331.6444,,,CA,S,Walker
-119.561,37.404,SOQU,Soquel,559.877.2218/559.297.0706,mid may-late sep,,CA,NE,Oakhurst
-120.277,41.309,SOUP,Soup Springs,530.279.6116/530.233.5811,mid jun-mid oct,,CA,NE,Likely
-117.319,33.104,SOUC,South Carlsbad State Beach,760.438.3143,all year,,CA,SE,Carlsbad
-122.653,39.362,SOU1,South Fork,530.934.1250/530.934.3316,,,CA,W,Stonyford
-120.046,37.838,SOU2,South Fork,209.962.7825/209.533.3671,all year,,CA,E,Big Oak Flat
-116.828,34.17,SOU4,South Fork,909.382.2790/909.382.2600,mid may-mid oct,,CA,E,San Bernadino
-118.765,36.35,SOU5,South Fork - Sequoia National Park,559.565.3341,,,CA,,
-118.437,35.659,SOUF,South Fork Rec,760.379.5646/559.784.1500,,,CA,NE,Lake Isabella
-120.244,38.534,SOUS,South Shore,209.295.4251/530.622.5061,mid jun-late sep,,CA,E,Pioneer
-120.935,35.814,SOUA,South Shore San Antonio,,,3 campgrounds,CA,NW,Paso Robles
-120.968,39.342,SOUY,South Yuba,,,,CA,NE,Nevada City
-117.821,34.395,SOU3,Southfork,661.296.9710/626.574.1613,,,CA,SE,Palmdale
-121.533,40.437,SOUW,Southwest - Lassen Volcanic National Park,530.595.4480,,walk to sites only,CA,N,Mill Creek
-120.966,40.03,SPAN,Spanish Creek (Family ),530.283.0555/530.283.2050,early jun-late aug,,CA,N,Quincy
-119.997,38.409,SPIC,Spicer Meadow,,,,CA,S,Lake Tahoe
-122.716,39.309,SPIL,Spillway - Letts Lake,530.934.1250/530.934.3316,,,CA,SW,Stonyford
-119.542,37.302,SPRC,Spring Cove,559.877.2218/559.297.0706,mid may-mid sep,,CA,E,Oakhurst
-120.178,39.896,SPRI,Spring Creek,530.836.2575/530.283.2050,mid may-late aug,,CA,N,Chilcoot
-122.653,38.448,SPRL,Spring Lake Regional Park,707.565.2267,,,CA,E,Santa Rosa
-118.39,34.61,SPUN,Spunky,661.296.9710/626.574.1613,,,CA,NE,Santa Clarita
-114.477,32.903,SQUA,Squaw Lake,,,,CA,NE,Winterhaven
-123.728,39.878,STAH,Standish - Hickey State Rec Area,707.925.6482,mid may-late dec,,CA,NW,Leggett
-120.046,38.422,STAN,Stanislaus River,209.795.1381/209.533.3671,,,CA,NE,Arnold
-119.083,34.41,STEC,Steckel Co Park,805.654.3951,,mixed reviews,CA,N,Santa Paula
-122.915,40.677,STEE,Steel Bridge,,,,CA,NE,Douglas City
-122.954,40.655,STEI,Steiner Flat,530.224.2100,,,CA,W,Douglas City
-120.493,39.353,STER,Sterling Lake,530.288.3231/530.265.4531,,,CA,,
-120.493,39.353,STER,Sterling lake- dispersed,,early jul-late oct,,CA,,
-123.296,38.548,STIL,Stillwater Cove Regional Park,707.847.3245,,,CA,NW,Jenner
-122.712,39.31,STIR,Stirrup - Letts Lake,530.934.1250/530.934.3316,,,CA,SW,Stonyford
-116.747,33.785,STCR,Stone Creek - San Jacinto Mountain State Park,951.659.2607,all year,,CA,NW,Idyllwild
-120.544,38.732,STON,Stonebraker  - Sly Park Recreation Area,530.644.2545,,,CA,SE,Pollock Pines
-122.858,40.848,STON,Stoney Point,530.275.1587/530.226.2500,,,CA,NE,Weaverville
-118.834,36.664,STOC,Stony Creek,559.338.2251/559.784.1500,mid may-mid sep,,CA,SE,Wilsonia
-122.525,39.592,STON,Stony Gorge Reservoir,,,several campgrounds - unknown facil,CA,SE,Elk Creek
-120.254,41.562,STOU,Stough Reservoir,530.279.6116/530.233.5811,mid may-mid oct,,CA,,
-117.147,36.607,STOV,Stove Pipe Wells - Death Valley National Park,760.786.3200,early oct-late apr,some tables,CA,NE,Panamint Springs
-121.092,39.588,STRA,Strawberry,,mid may-mid sep,,CA,,
-120.338,38.828,STRP,Strawberry Point,530.644.2349/530.622.5061,mid may-mid oct,,CA,E,Placerville
-118.432,34.55,STRE,Streamside,661.296.9710/626.574.1613,,,CA,NE,Santa Clarita
-120.591,38.904,STUM,Stumpy Meadows,530.333.4312/530.622.5061,mid apr-mid oct,,CA,E,Georgetown
-120.241,38.547,SUGP,Sugar Pine Point,209.295.4251/530.622.5061,,,CA,NE,Pioneer
-120.146,39.041,SUGS,Sugar Pine Point State Park,530.525.7982,mid may-late dec,,CA,SW,Tahoma
-122.776,39.885,SUGA,Sugarfoot,530.934.1250/530.934.3316,mid may-mid nov,dispersed,CA,SW,Red Bluff
-122.539,38.442,SUGL,Sugarloaf Ridge State Park,707.833.5712,all year,,CA,N,Kenwood
-123.32,41.66,SULP,Sulphur Springs,530.493.2243/530.842.6131,,warm springs - all sites walk-in 50 yards,CA,,
-119.634,37.492,SUMD,Summerdale,559.877.2218/559.297.0706,mid may-late sep,,CA,N,Oakhurst
-119.199,37.082,SUMM,Summit,559.855.5355/559.297.0706,,no rvs,CA,SE,Oakhurst
-119.693,37.508,SUMC,Summit Camp,559.877.2218/559.297.0706,,,CA,N,Oakhurst
-121.425,40.494,SUML,Summit Lake (north and south) - Lassen Volcanic National Park,530.595.6121,early jul-mid sep,,CA,E,Viola
-121.202,39.901,SUND,Sundew,530.283.0555/530.283.2050,,,CA,W,Quincy
-121.835,37.515,SUNO,Sunol Regional Wilderness,510.544.3249,,closed 2011-2015,CA,S,Pleasanton
-120.403,38.868,SUN2,Sunset,530.644.2349/530.622.5061,early jun-late aug,,CA,NE,Pollock Pines
-116.863,36.46,SUNS,Sunset - Death Valley National Park,760.786.3200,early oct-late apr,RV parking lot - no shade,CA,E,Furnace Creek
-122.939,39.439,SUN1,Sunset Point  - Lake Pillsbury,707.275.2361/530.934.3316,,,CA,N,Upper Lake
-121.832,36.899,SUN3,Sunset State Beach,831.763.7062,all year,,CA,W,Watsonville
-117.998,33.654,SUNS,Sunset Vista RV Park,714.536.5281,closed summer months,RV parking lot - expensive,CA,S,Huntington Beach
-119.278,37.094,SWAN,Swanson,559.855.5355/559.297.0706,,,CA,E,Shaver Lake
-119.352,37.365,SWEE,Sweetwater,559.877.2218/559.297.0706,mid may-late sep,,CA,NE,North Fork
-120.002,37.824,SWEW,Sweetwater,209.962.7825/209.533.3671,,,CA,E,Groveland
-117.002,32.683,SWES,Sweetwater Summit,619.472.7572,all year,res: 877.565.3600,CA,NE,Bonita
-119.013,34.071,SYPM,Sycamore - Point Mugu State Park,818 880.0363,,,CA,SE,Oxnard
-117.823,34.413,SYCF,Sycamore Flats,661.296.9710/626.574.1613,,,CA,W,Wrightwood
-122.204,40.156,SYCG,Sycamore Grove,530.934.1250/530.934.3316,all year,,CA,SE,Red Bluff
-118.254,36.754,SYMM,Symmes Creek,,,unknown facil,CA,SW,Independence
-117.69,34.381,TABL,Table Mountain,661.296.9710/626.574.1613,mid may-late oct,,CA,NW,Wrightwood
-118.255,36.997,TABU,Taboose Creek County Park,760.878.0272,,,CA,N,Independence
-120.135,39.175,TAHO,Tahoe State Rec Area,530.583.3074,mid may-late dec,,CA,NE,Tahoe City
-120.373,39.188,TALB,Talbot,530.367.2224/530.265.4531,,,CA,SW,Truckee
-119.737,37.752,TAMA,Tamarack Flat - Yosemite National Park,209.372.0200,,RVs not recommended,CA,,
-116.374,33.138,TAMR,Tamarisk Grove - Anza Borrego Desert State Park,760.767.5311,mid may-late dec,,CA,S,Borrego Springs
-122.845,40.835,TANN,Tannery Gulch,530.275.1587/530.226.2500,early may-late sep,,CA,NE,Weaverville
-118.71,34.323,TAPO,Tapo Canyon Co Park,,,expensive,CA,NE,Simi Valley
-118.733,37.831,TAYL,Taylor Canyon,760.647.3045/760.873.2400,,,CA,W,Benton
-120.829,40.075,TAYL,Taylorsville County Park,530.394.0160,,,CA,E,Taylorsville
-116.233,35.87,TECO,Tecopa Hot Springs Park,760.852.4481,,RV parking lot - no shade - hot springs inside buildings,CA,S,Shoshone
-118.484,35.071,TEHA,Tehachapi Mountain Park,,,,CA,SW,Tehachapi
-118.892,36.754,TENM,Tenmile,559.338.2251/559.784.1500,,,CA,E,Dunlap
-116.853,36.459,TEXA,Texas Spring - Death Valley National Park,760.786.3200,early oct-late apr,some shade,CA,E,Furnace Creek
-120.093,37.819,PINE,The Pines,209.962.7825/209.533.3671,,,CA,E,Groveland
-119.113,34.626,THOM,Thorn Meadows,,,,CA,SE,Maricopa
-117.071,36.237,THOR,Thorndike - Death Valley National Park,760.786.3200,ealry mar-late nov,high clearance - 4WD,CA,,
-119.033,34.082,THOB,Thornhill Broome - Point Mugu State Park,818.880.0363,,RV park on beach,CA,SW,Thousand Oaks
-122.79,39.921,THRE,Three Prong,530.934.1250/530.934.3316,mid may-mid dec,,CA,W,Paskenta
-118.456,35.701,TILL,Tillie Creek,760.379.5646/559.784.1500,all year,,CA,S,Wofford Heights
-118.269,37.052,TINN,Tinnemaha,,,,CA,S,Big Pine
-119.255,37.928,TIOG,Tioga Lake,760.647.3045/760.873.2400,,,CA,W,Lee Vining
-123.638,41.023,TISH,Tish Tang,,,,CA,SE,Hoopa
-122.498,41.283,TOAL,Toad Lake,530.926.4511/530.226.2500,,,CA,SW,Mt.Shasta
-119.228,34.861,TOAD,Toad Springs,661.245.3731/805.961.5778,,,CA,SE,Maricopa
-124.058,40.083,TOLK,Tolkan,,,,CA,SW,Etterburg
-122.829,40.141,TOMH,Tomhead Saddle,530.628.5227/530.226.2500,,,CA,,
-116.66,33.612,TOOL,Tool Box Spring,909.382.2922/909.382.2600,,,CA,SE,Mountain Center
-120.98,39.726,TOOM,Tooms RV,,,open RV parking area - unknown facilities,CA,N,La Porte
-122.972,41.229,TRAI,Trail Creek,530.468.5351/530.842.6131,,,CA,S,Etna
-118.984,37.1,TRAP,Trapper Springs,,,,CA,NE,Clovis
-121.954,38.271,TRAV,Travis AFB Military,707.424.3583,,military only - do not use our lat/lon - contact them for directions and info,CA,,
-122.659,41.831,TREE,Tree Of Heaven,530.493.2243/530.842.6131,mid may-late dec,,CA,N,Yreka
-118.289,37.173,TRIA,Triangle Rest Area,,,,CA,N,Big Pine
-119.291,36.904,TRIM,Trimmer Rec Area,,,unknown facil,CA,NE,Sanger
-122.705,41.109,TRIN,Trinity River,530.275.1587/530.226.2500,,,CA,N,Trinity Center
-123.062,40.748,TRIR,Trinity River Rec Area,,,,CA,NW,Junction City
-117.37,35.619,TRON,Trona Pinnacles,,,open desert - vault toilet - maybe no tables,CA,S,Trona
-123.064,39.377,TROU,Trout Creek,,,,CA,NE,Potter Valley
-121.886,41.445,TROU,Trout Creek Meadow,530.926.4511/530.226.2500,,,CA,,
-118.235,36.067,TROY,Troy Meadow,760.379.5646/559.784.1500,,,CA,NW,Inyokern
-119.257,38.052,TRUM,Trumbull Lake,760.932.7070/775.331.6444,early jul-mid sep,,CA,S,Bridgeport
-118.668,37.562,TUFF,Tuff,760.873.2500/760.873.2400,early may-late oct,,CA,NW,Bishop
-118.901,36.08,TULE,Tule Rec Area,559.784.0215,all year,,CA,E,Porterville
-121.481,41.951,TULE,Tulelake - Butte Valley Fair RV Park,,,,CA,SW,Tulelake
-122.779,40.774,TUNN,Tunnel Rock,530.275.1587/530.226.2500,,,CA,N,Lewiston
-119.359,37.871,TUOL,Tuolumne Meadows - Yosemite National Park,877.444.6777,early jul-late sep,,CA,SW,Lee Vining
-120.581,37.63,TURL,Turlock Lake State Rec Area,209.874.2056,mid may-late dec,,CA,W,La Grange
-119.804,38.722,TURT,Turtle Rock Park,,,,CA,SE,Turtle Rock Park
-118.13,36.564,TUTT,Tuttle Creek,,,dispersed - beautiful,CA,SW,Lone Pine
-120.507,37.986,TUTC,Tuttletown Rec Area - Chamise,209.536.9094,all year,,CA,SW,Columbia
-119.01,37.616,TWIN,Twin Lakes,760.924.5500/760.873.2400,early jun-late oct,,CA,SW,Mammoth Lakes
-120.744,39.567,UNIO,Union Flat,530.288.3231/530.265.4531,mid apr-mid oct,,CA,E,Downieville
-119.955,38.639,UBLK,Upper Blue Lake,,,,CA,W,Markleeville
-119.938,38.63,UBLD,Upper Blue Lake Dam,,,,CA,SW,Markleeville
-119.409,37.502,UPPC,Upper Chiquito,559.877.2218/559.297.0706,,,CA,NE,Oakhurst
-120.244,39.492,UPPL,Upper Little Truckee,530.994.3401/530.265.4531,mid apr-mid oct,,CA,SE,Sierraville
-119.771,34.556,UPPO,Upper Oso,805.967.3481/805.961.5778,all year,,CA,NW,Santa Barbara
-118.725,37.469,UPPP,Upper Pine Grove,760.873.2500/760.873.2400,mid may-mid sep,,CA,S,Crowley Lake
-119.563,37.735,UPPN,Upper Pines - Yosemite National Park,209.372.0200,mid mar-late dec,,CA,SE,Yosemite Village
-119.575,37.743,UPPV,Upper River - Yosemite National Park,209.372.0200,,,CA,,
-120.85,41.301,UPPR,Upper Rush Creek,530.299.3215/530.233.5811,,,CA,NE,Adin
-118.421,37.129,UPPG,Upper Sage,760.873.2500/760.873.2400,mid may-mid sep,,CA,W,Big Pine
-117.433,33.607,UPPS,Upper San Juan,909.736.1811/626.574.1613,mid jun-mid sep,,CA,SW,Lake Elsinore
-118.53,34.691,UPPK,Upper Shake,661.296.9710/626.574.1613,,,CA,W,Lake Hughes
-118.829,36.668,UPSC,Upper Stony Creek,559.338.2251/559.784.1500,early jun-mid sep,,CA,E,Dunlap
-123.844,39.837,USAL,Usal Beach - Sinkyone Wilderness State Park,707.986.7711,all year,,CA,S,Whitethorn
-121.793,37.085,UVAS,Uvas Canyon County Park,408.779.9232,,,CA,W,Morgan Hill
-119.341,34.878,VALL,Valle Vista,661.245.3731/805.961.5778,,,CA,W,Frazier Park
-116.354,32.976,VALC,Vallecito,760.765.1188,,res: 877.565.3600,CA,NW,Ocotillo
-123.787,39.279,VAND,Van Damme State Park,707.937.5804,mid may-late dec,,CA,S,Mendocino
-123.978,40.489,VANZ,Van Duzen Park,707.445.7651,,,CA,SE,Carlotta
-120.552,34.721,VAND,Vandenberg AFB Military,805.606.8579,,military only - do not use our lat/lon - contact them for directions and info,CA,,
-119.01,37.379,VERM,Vermillion,559.855.5355/559.297.0706,early jun-mid sep,,CA,NE,Lakeshore
-121.911,36.6,VETE,Veterans Memorial Park,831.646.3865,,,CA,W,Monterey
-114.571,34.188,VIDA,Vidal Junction - Dispersed,,,dispersed - no facil - open desert,CA,E,Vidal Junction
-120.214,38.325,WAKA,Wa Ka Luu Hep Yoo,209.795.1381/209.533.3671,,,CA,NE,Arnold
-120.098,34.957,WAGO,Wagon Flat,805.925.9538/805.961.5778,,,CA,SE,Santa Margarita
-117.548,35.573,WAGO,Wagon Wheel Off Hwy Area,,,open desert - few facilities,CA,SW,Trona
-124.003,40.018,WAIL,Wailaki,,,,CA,SW,Redway
-118.041,35.665,WALK,Walker Pass,661.391.6120,,most sites walk to,CA,W,Walker Pass
-118.986,37.302,WARD,Ward Lake,559.855.5355/559.297.0706,,,CA,E,Lakeshore
-121.309,40.363,WARN,Warner Creek,,,,CA,NW,Chester
-121.394,40.442,WARV,Warner Valley - Lassen Volcanic National Park,530.595.4480,,,CA,,
-115.057,32.988,WASH,Washes - Imperial Sand Dunes OHV,760.337.4400,,4 areas along rd - no facil-nonmaintained- gravel surface- toilets,CA,E,Brawley
-123.496,40.251,WATT,Watts Lake,707.574.6233/707.442.1721,,,CA,S,Mad River
-119.679,37.547,WAWO,Wawona  - Yosemite National Park,877.444.6777,mid apr-late dec,,CA,NW,Wawona
-122.949,39.838,WELL,Wells Cabin,530.934.1250/530.934.3316,mid may-mid nov,No RVs,CA,E,Covelo
-120.374,38.889,WENC,Wench Creek,530.644.2349/530.622.5061,early jun-mid sep,,CA,NE,Pollock Pines
-120.323,39.011,WENT,Wentworth Springs,530.644.2349/530.622.5061,mid jun-mid oct,,CA,NE,Placerville
-123.476,41.932,WESB,West Branch,530.493.2243/530.842.6131,,,CA,NW,Happy Camp
-121.508,40.034,WESR,West Branch,,,,CA,N,Magalia
-119.243,37.345,WESK,West Kaiser,559.855.5355/559.297.0706,,,CA,N,Shaver Lake
-120.44,38.871,WESP,West Point,530.644.2349/530.622.5061,,,CA,,
-121.489,38.126,WEST,Westgate Landing Regional Park,209.953.8800,,,CA,W,Lodi
-123.791,39.68,WESS,Westport State Beach,707.937.5804,,,CA,N,Westport
